imagen,split,clase,detecciones,confianza_maxima,proporcion_mascara,estado,error
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_b481ceaf.jpg,Train,Blackspot,1,0.042135,0.65415,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_b4fe467e.jpg,Train,Blackspot,1,0.043589,0.599173,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_b51b95af.jpg,Train,Blackspot,1,0.043091,0.645467,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_b5277177.jpg,Train,Blackspot,1,0.044241,0.586731,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_b537286c.jpg,Train,Blackspot,1,0.039983,0.669245,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_b636d3b9.jpg,Train,Blackspot,1,0.043601,0.623767,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_b7146f78.jpg,Train,Blackspot,1,0.052675,0.64488,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_b7266842.jpg,Train,Blackspot,1,0.039778,0.687861,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_b72f32ae.jpg,Train,Blackspot,1,0.044514,0.608411,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_b7aa6987.jpg,Train,Blackspot,1,0.036512,0.672397,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_b93447b3.jpg,Train,Blackspot,1,0.035655,0.665142,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ba2a68c2.jpg,Train,Blackspot,1,0.054234,0.619444,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ba4bcbfa.jpg,Train,Blackspot,1,0.040886,0.659206,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_bad40632.jpg,Train,Blackspot,1,0.044718,0.635389,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_bb8f7028.jpg,Train,Blackspot,1,0.044924,0.56592,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_bb951cf1.jpg,Train,Blackspot,1,0.042837,0.606969,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_bbaabb28.jpg,Train,Blackspot,1,0.039806,0.703816,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_bc3bafa3.jpg,Train,Blackspot,1,0.039293,0.644742,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_bda1d77c.jpg,Train,Blackspot,1,0.045308,0.646198,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_bedf423d.jpg,Train,Blackspot,1,0.036333,0.671672,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_bf2414b1.jpg,Train,Blackspot,1,0.051593,0.678344,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_bf291772.jpg,Train,Blackspot,1,0.035658,0.691895,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_bf3c4153.jpg,Train,Blackspot,1,0.041194,0.670056,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c04679e4.jpg,Train,Blackspot,1,0.03808,0.614834,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c0daa8f8.jpg,Train,Blackspot,1,0.040784,0.634931,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c13084ad.jpg,Train,Blackspot,1,0.045556,0.615214,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c18444c9.jpg,Train,Blackspot,1,0.045093,0.632186,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c1b7fcac.jpg,Train,Blackspot,2,0.048224,0.705472,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c1ca2839.jpg,Train,Blackspot,1,0.047737,0.654444,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c1edf51a.jpg,Train,Blackspot,1,0.052173,0.673467,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c2be3924.jpg,Train,Blackspot,1,0.044779,0.617756,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c3768fb3.jpg,Train,Blackspot,1,0.037926,0.671573,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c3c54518.jpg,Train,Blackspot,2,0.045267,0.704142,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c4a57e18.jpg,Train,Blackspot,1,0.042958,0.599289,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c56b6d66.jpg,Train,Blackspot,2,0.057978,0.685578,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c6ca45d5.jpg,Train,Blackspot,2,0.043344,0.632742,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c6f25b4f.jpg,Train,Blackspot,1,0.039604,0.679292,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c6fea60e.jpg,Train,Blackspot,1,0.041287,0.683272,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c769fa11.jpg,Train,Blackspot,1,0.034167,0.696422,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c7de6dd0.jpg,Train,Blackspot,1,0.04253,0.625658,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c7ec51c8.jpg,Train,Blackspot,1,0.041202,0.727908,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c805a2a6.jpg,Train,Blackspot,1,0.038793,0.654072,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c83c5167.jpg,Train,Blackspot,1,0.051284,0.653684,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c86d66b9.jpg,Train,Blackspot,1,0.043596,0.658308,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_c9b63c4f.jpg,Train,Blackspot,1,0.040803,0.700642,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ca0b8df2.jpg,Train,Blackspot,2,0.044617,0.606661,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ca7c5f66.jpg,Train,Blackspot,1,0.039937,0.65862,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_caecee26.jpg,Train,Blackspot,1,0.03913,0.682517,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_cb392417.jpg,Train,Blackspot,1,0.044567,0.630128,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_cc336f39.jpg,Train,Blackspot,1,0.041988,0.646666,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_cc3574b6.jpg,Train,Blackspot,1,0.045075,0.607873,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ccf9e94c.jpg,Train,Blackspot,1,0.041477,0.597172,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_cee5439e.jpg,Train,Blackspot,1,0.04455,0.59182,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_cf09088a.jpg,Train,Blackspot,1,0.038927,0.692344,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_cf19664e.jpg,Train,Blackspot,1,0.039117,0.652973,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d016f563.jpg,Train,Blackspot,1,0.047861,0.634619,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d0d26212.jpg,Train,Blackspot,1,0.041893,0.637955,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d0e08b7e.jpg,Train,Blackspot,1,0.043297,0.613053,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d1607032.jpg,Train,Blackspot,1,0.042419,0.603795,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d19318e3.jpg,Train,Blackspot,1,0.037598,0.700756,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d1c6a382.jpg,Train,Blackspot,1,0.043404,0.640398,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d1eeded8.jpg,Train,Blackspot,1,0.038294,0.699222,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d219908d.jpg,Train,Blackspot,1,0.048159,0.618097,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d283459f.jpg,Train,Blackspot,2,0.043938,0.725434,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d2d45918.jpg,Train,Blackspot,1,0.043854,0.700084,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d386ecba.jpg,Train,Blackspot,1,0.048575,0.612833,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d42cb028.jpg,Train,Blackspot,1,0.037605,0.650258,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d48327f3.jpg,Train,Blackspot,1,0.050528,0.65658,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d48e0139.jpg,Train,Blackspot,1,0.048417,0.684789,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d4a9ff0c.jpg,Train,Blackspot,1,0.044949,0.750577,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d4bd05f3.jpg,Train,Blackspot,1,0.046568,0.63847,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d547aada.jpg,Train,Blackspot,1,0.045344,0.665603,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d5e42fce.jpg,Train,Blackspot,1,0.040583,0.682672,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d5ed9750.jpg,Train,Blackspot,1,0.043109,0.502395,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d6a8cc9c.jpg,Train,Blackspot,1,0.042234,0.625845,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d73c88c0.jpg,Train,Blackspot,1,0.036955,0.668442,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d93f5d95.jpg,Train,Blackspot,1,0.040465,0.636108,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d960b569.jpg,Train,Blackspot,1,0.046218,0.654134,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d9adaac9.jpg,Train,Blackspot,1,0.044631,0.662841,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d9bec0b9.jpg,Train,Blackspot,1,0.039038,0.634569,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_d9c73a40.jpg,Train,Blackspot,1,0.043037,0.663017,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_da47e837.jpg,Train,Blackspot,1,0.035391,0.625833,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_dbb3c723.jpg,Train,Blackspot,1,0.039195,0.66235,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_dbea92bd.jpg,Train,Blackspot,1,0.041584,0.687525,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_dc3b802f.jpg,Train,Blackspot,1,0.038722,0.646409,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_dd28ee5d.jpg,Train,Blackspot,1,0.036999,0.689677,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_dd4aa014.jpg,Train,Blackspot,1,0.044604,0.711853,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ddb98f7f.jpg,Train,Blackspot,1,0.05138,0.588528,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ddbb5fe0.jpg,Train,Blackspot,2,0.037515,0.655347,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ddf4c1d5.jpg,Train,Blackspot,1,0.040706,0.661316,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_dfbd5e2a.jpg,Train,Blackspot,1,0.041861,0.566906,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_dfe14c26.jpg,Train,Blackspot,1,0.044949,0.576217,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_dfeae28f.jpg,Train,Blackspot,1,0.039616,0.656908,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e25171cf.jpg,Train,Blackspot,1,0.050349,0.688089,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e30cf662.jpg,Train,Blackspot,1,0.041733,0.660973,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e31ad13a.jpg,Train,Blackspot,1,0.048469,0.572078,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e361804d.jpg,Train,Blackspot,1,0.044802,0.641422,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e37706cb.jpg,Train,Blackspot,1,0.041451,0.671192,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e53ba5b4.jpg,Train,Blackspot,2,0.045261,0.630392,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e5648a44.jpg,Train,Blackspot,2,0.044403,0.670887,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e5ac2a76.jpg,Train,Blackspot,1,0.046028,0.612977,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e6003443.jpg,Train,Blackspot,1,0.045532,0.677055,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e6e7fd23.jpg,Train,Blackspot,1,0.041563,0.682905,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e7e1fd3b.jpg,Train,Blackspot,1,0.042648,0.635034,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e80e95be.jpg,Train,Blackspot,1,0.036972,0.634559,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_e899cca4.jpg,Train,Blackspot,1,0.048433,0.604242,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ea41b31d.jpg,Train,Blackspot,1,0.037024,0.653322,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ea8983fd.jpg,Train,Blackspot,1,0.041192,0.600534,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ed40ea4d.jpg,Train,Blackspot,1,0.042417,0.633167,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ed89b371.jpg,Train,Blackspot,1,0.042107,0.614297,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ed9accda.jpg,Train,Blackspot,1,0.043712,0.628595,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ee0669e1.jpg,Train,Blackspot,1,0.054667,0.614675,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ee117f58.jpg,Train,Blackspot,1,0.046699,0.573864,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ee1fe10e.jpg,Train,Blackspot,1,0.035884,0.71407,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ee4f4c6a.jpg,Train,Blackspot,1,0.043897,0.595339,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ef1d4bd6.jpg,Train,Blackspot,1,0.042262,0.59623,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ef540a89.jpg,Train,Blackspot,1,0.03602,0.675283,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_efdcfd5d.jpg,Train,Blackspot,1,0.040766,0.656172,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f00a11af.jpg,Train,Blackspot,1,0.040017,0.698439,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f0693001.jpg,Train,Blackspot,1,0.045324,0.652356,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f0a6d66a.jpg,Train,Blackspot,1,0.041013,0.575755,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f0b8f64b.jpg,Train,Blackspot,1,0.041926,0.608317,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f1399d28.jpg,Train,Blackspot,1,0.038974,0.595786,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f153e2c6.jpg,Train,Blackspot,1,0.033137,0.675222,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f1881f8f.jpg,Train,Blackspot,1,0.040623,0.632898,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f271fc8e.jpg,Train,Blackspot,1,0.046441,0.682588,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f336b785.jpg,Train,Blackspot,1,0.032848,0.533355,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f40bcd9f.jpg,Train,Blackspot,1,0.044593,0.62003,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f47e28a0.jpg,Train,Blackspot,1,0.040054,0.622831,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f48019d7.jpg,Train,Blackspot,1,0.054243,0.589823,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f49cdc70.jpg,Train,Blackspot,1,0.04394,0.642781,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f4f4062f.jpg,Train,Blackspot,1,0.047359,0.644705,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f4f93f76.jpg,Train,Blackspot,2,0.054265,0.666989,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f646b10f.jpg,Train,Blackspot,1,0.042239,0.602514,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f6c215c0.jpg,Train,Blackspot,1,0.038246,0.661231,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f6e17fa4.jpg,Train,Blackspot,1,0.042619,0.674064,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f756c332.jpg,Train,Blackspot,2,0.041502,0.687305,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f7f955bb.jpg,Train,Blackspot,1,0.036589,0.708909,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f82c4985.jpg,Train,Blackspot,2,0.047883,0.654583,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f8373d2d.jpg,Train,Blackspot,1,0.037311,0.715836,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_f8590c91.jpg,Train,Blackspot,1,0.04615,0.68928,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fa30110a.jpg,Train,Blackspot,1,0.041393,0.603052,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fa917118.jpg,Train,Blackspot,1,0.041809,0.634739,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fb16545b.jpg,Train,Blackspot,1,0.034647,0.663684,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fb83e391.jpg,Train,Blackspot,1,0.035072,0.624091,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fcab2a5f.jpg,Train,Blackspot,1,0.040676,0.642225,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fd204439.jpg,Train,Blackspot,1,0.036535,0.576695,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fd3573e2.jpg,Train,Blackspot,1,0.04537,0.586897,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fdf0867f.jpg,Train,Blackspot,2,0.05012,0.587652,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fe53c0df.jpg,Train,Blackspot,1,0.042085,0.648312,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fea58e22.jpg,Train,Blackspot,1,0.040491,0.603211,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fece5fee.jpg,Train,Blackspot,1,0.032126,0.660411,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_fed26ab0.jpg,Train,Blackspot,2,0.050234,0.587328,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ff319221.jpg,Train,Blackspot,1,0.042181,0.654038,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Blackspot\Blackspot_ffb09aec.jpg,Train,Blackspot,1,0.039483,0.64325,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0019d8d6.jpg,Train,Canker,1,0.04028,0.363711,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_00616581.jpg,Train,Canker,1,0.042575,0.24774,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_00ae1b0a.jpg,Train,Canker,1,0.047377,0.358147,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_00bd5e19.jpg,Train,Canker,1,0.044187,0.355189,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_00f06822.jpg,Train,Canker,1,0.047491,0.416532,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_013161be.jpg,Train,Canker,1,0.038033,0.264136,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_01b71465.jpg,Train,Canker,1,0.040942,0.1848,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_01db7604.jpg,Train,Canker,1,0.042978,0.649548,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0204ecbd.jpg,Train,Canker,1,0.056291,0.285799,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0248f3e4.jpg,Train,Canker,1,0.041277,0.205464,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_02cf6fc8.jpg,Train,Canker,1,0.04577,0.316348,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_03700410.jpg,Train,Canker,1,0.04314,0.339913,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_03e32a45.jpg,Train,Canker,1,0.042027,0.208941,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_03e86ac4.jpg,Train,Canker,1,0.044633,0.229292,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0586b476.jpg,Train,Canker,1,0.042524,0.287241,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_06157349.jpg,Train,Canker,1,0.038986,0.58155,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0645ebb0.jpg,Train,Canker,1,0.039668,0.181904,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_069c8587.jpg,Train,Canker,1,0.041813,0.497473,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_06d9bc3c.jpg,Train,Canker,1,0.045558,0.386565,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_06e35fff.jpg,Train,Canker,1,0.05107,0.453914,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0746ea56.jpg,Train,Canker,1,0.045365,0.341749,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_07aaa7b9.jpg,Train,Canker,1,0.042152,0.246535,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0850c90a.jpg,Train,Canker,1,0.039397,0.219197,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_08cddaff.jpg,Train,Canker,1,0.03929,0.292725,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_094ccaab.jpg,Train,Canker,1,0.043379,0.292586,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0a0369c2.jpg,Train,Canker,1,0.037265,0.210939,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0a4c26e2.jpg,Train,Canker,1,0.050169,0.223113,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0a795613.jpg,Train,Canker,1,0.040156,0.166202,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0a9926a3.jpg,Train,Canker,1,0.03269,0.111853,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0a9fed77.jpg,Train,Canker,1,0.053173,0.381043,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Canker\Canker_0ae4633a.jpg,Train,Canker,1,0.038996,0.189411,OK,
